Unnamed: 0,Rinitials,Cinitials,Codedate,LSOA,IMGid,IMGdate,ADid,ASSETid,Long,Lat,ADtype,ADsize,ADprodtype,ADprod,ADbrand,Brandad,Admanagement,Price£,Pricesourcelink,Unit,Portion,Totalwt,Wtsource,Nutritionsource,Nutsourcelink,Fatdensity,Satfatdensity,Sugardensity,Sodiumdensity,Ekcaldensity,Fibredensity,Proteindensity,FVN,NPMscore,NPMstatus,ADcompliance,...1,Latitude,Longitude,file_path,LSOA_naming,lsoa_code,IMD_Q,LSOA_name
24,IW,IW,17/05/2023,E01011597,IMG_4677,11/05/2023,CF_GLMR_15_01,CF_GLMR_15,,,14,2,1,Ketchup,KFC,0,,19.99,advert,g,30,30,product packacing,2,https://www.kfc.co.uk/nutrition-allergens?close,0.65,0.32,23.54,567.74,129.03,0,1.29,0,12,1,1,0,53.80094444,-1.704027778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4677.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
25,IW,IW,17/05/2023,E01011597,IMG_4677,11/05/2023,CF_GLMR_15_01,CF_GLMR_15,,,14,2,1,8 mini chicken fillets,KFC,0,,19.99,advert,g,55,440,https://www.kfc.co.uk/order-online/choose-your-food?refid=77065039&modeType=ClickAndCollect,2,https://www.kfc.co.uk/nutrition-allergens?close,10.18,1.09,0.55,625.45,236.36,0,25.09,0,4,1,1,0,53.80094444,-1.704027778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4677.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
26,IW,IW,17/05/2023,E01011597,IMG_4677,11/05/2023,CF_GLMR_15_01,CF_GLMR_15,,,14,2,1,Buttermilk mayo dip,KFC,0,,19.99,advert,g,30,30,product packacing,2,https://www.kfc.co.uk/nutrition-allergens?close,33.23,2.9,7.74,516.13,354.84,0,0.97,0,12,1,1,0,53.80094444,-1.704027778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4677.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
27,IW,IW,17/05/2023,E01011597,IMG_4677,11/05/2023,CF_GLMR_15_01,CF_GLMR_15,,,14,2,1,Spicy supercharger mayo,KFC,0,,19.99,advert,g,30,30,product packacing,2,https://www.kfc.co.uk/nutrition-allergens?close,48.39,3.87,7.74,554.84,483.87,0,3.23,0,16,1,1,0,53.80094444,-1.704027778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4677.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
28,IW,IW,17/05/2023,E01011597,IMG_4677,11/05/2023,CF_GLMR_15_01,CF_GLMR_15,,,14,2,1,BBQ dip,KFC,0,,19.99,advert,g,30,30,product packacing,2,https://www.kfc.co.uk/nutrition-allergens?close,0.65,0.32,32.26,333.48,161.29,0,1.29,0,12,1,1,0,53.80094444,-1.704027778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4677.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
29,IW,IW,17/05/2023,E01011597,IMG_4677,11/05/2023,CF_GLMR_15_01,CF_GLMR_15,,,14,2,1,Popcorn chicken (large),KFC,0,,19.99,advert,g,,137.34,https://www.myfitnesspal.com/food/calories/medium-popcorn-chicken-254g-from-kfc-ca-143339056,2,https://www.kfc.co.uk/nutrition-allergens?close,19.15,1.97,0.22,727.21,338.58,0,20.82,0,13,1,1,0,53.80094444,-1.704027778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4677.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
30,IW,IW,17/05/2023,E01011597,IMG_4677,11/05/2023,CF_GLMR_15_01,CF_GLMR_15,,,14,2,1,Corn on the cob (x2),KFC,0,,19.99,,g,,,,4,CoFID 13-508,1.1,0.15,1.5,0,39,3,2.1,100,-9,0,0,0,53.80094444,-1.704027778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4677.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
31,IW,IW,17/05/2023,E01011597,IMG_4678,11/05/2023,CF_GLMR_16_01,CF_GLMR_16,,,14,2,1,Buffalo twister wrap,KFC,0,,1.98,advert,g,220,220,SL image mayo twister wrap,2,https://www.kfc.co.uk/nutrition-allergens?close,8,1.23,0.91,274.55,213.64,0,8.6,20.46,1,0,0,0,53.80056111,-1.704161111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011597_Q2_GallowayLaneMoorlandRdEderoydCres\IMG_4678.JPG,E01011597_Q2_GallowayLaneMoorlandRdEderoydCres,E01011597,Q2,GallowayLaneMoorlandRdEderoydCres
35,IW,IW,18/05/2023,E01011605,IMG_4694,11/05/2023,PY_WMHL_01_01,PY_WMHL_01,,,9,1,5,Clean air Leeds,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.79486389,-1.67655,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011605_Q5_WindmillHill\IMG_4694.JPG,E01011605_Q5_WindmillHill,E01011605,Q5,WindmillHill
455,VJ,VJ,25/05/2023,E01011625,20230525_121206,25/05/2023,BR_SHCG_02_01,BR_SHCG_02,,,12,1,5,Decorative panels,Lawcris,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.7885696,-1.5106937,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\20230525_121206.jpg,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
459,IW,IW,26/05/2023,E01011625,IMG_5425,25/05/2023,BR_SHCG_06_01,BR_SHCG_06,,,12,1,5,Decorative panels,Lawcris,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.78934444,-1.510736111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\IMG_5425.JPG,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
460,IW,IW,26/05/2023,E01011625,IMG_5427,25/05/2023,BR_SHCG_07_01,BR_SHCG_07,,,12,1,5,Decorative panels,Lawcris,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.78848611,-1.510758333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\IMG_5427.JPG,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
454,VJ,VJ,25/05/2023,E01011625,20230525_114154,25/05/2023,BR_SHCG_01_01,BR_SHCG_01,,,12,1,5,Decorative panels,Lawcris,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.7894332,-1.5108615,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\20230525_114154.jpg,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
456,IW,IW,26/05/2023,E01011625,IMG_E5422,25/05/2023,BR_SHCG_03_01,BR_SHCG_03,,,2,1,5,Mcard Mobile Bus App,Mcard Mobile Bus App,0,,,,,,,,,,,,,,,,,,,,,0,53.79361389,-1.510891667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\IMG_E5422.JPG,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
461,IW,IW,26/05/2023,E01011625,IMG_5429,25/05/2023,BR_SHCG_08_01,BR_SHCG_08,,,12,1,5,Decorative panels,Lawcris,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.78877222,-1.511538889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\IMG_5429.JPG,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
458,IW,IW,26/05/2023,E01011625,IMG_5424,25/05/2023,BR_SHCG_05_01,BR_SHCG_05,,,1,2,1,Cheesy Bacon Flatbread,McDonald's,0,Clear Channel,1.49,https://menuprice.co/uk/mcdonalds-breakfast/rolls-flatbread-menu?utm_content=cmp-true,g,115,115,"FPS book, (2 x rasher streaky bacon) + (2 x cheese slices) + flatbread (Tescos)",3 & 4,https://www.tesco.com/groceries/en-GB/products/291376220 and CoFID (19-018 and 12-527),18.75,8.57,2.61,1033,312.7,1.3,17.51,0,20,1,1,0,53.79040833,-1.512552778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\IMG_5424.JPG,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
457,IW,IW,26/05/2023,E01011625,IMG_5423,25/05/2023,BR_SHCG_04_01,BR_SHCG_04,,,1,2,1,Cadbury mint flavour twirl,Cadbury,0,Clear Channel,0.75,https://www.sainsburys.co.uk/gol-ui/product/vegetarian-food/cadbury-mint-flavour-twirl-limited-edition-43g,g,43,43,https://www.sainsburys.co.uk/gol-ui/product/vegetarian-food/cadbury-mint-flavour-twirl-limited-edition-43g,3,https://www.sainsburys.co.uk/gol-ui/product/vegetarian-food/cadbury-mint-flavour-twirl-limited-edition-43g,29,17,58,100,530,2.3,6.9,0,25,1,1,0,53.79013889,-1.513386111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011625_Q1_StHildasCopperfieldsGartons\IMG_5423.JPG,E01011625_Q1_StHildasCopperfieldsGartons,E01011625,Q1,StHildasCopperfieldsGartons
857,IW,IW,19/06/2023,E01011642,IMG_5820,01/06/2023,RH_GLGW_01_01,RH_GLGW_01,,,11,1,5,Litter fine,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.82792222,-1.512997222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5820.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
858,IW,IW,19/06/2023,E01011642,IMG_5821,01/06/2023,RH_GLGW_02_01,RH_GLGW_02,,,11,1,5,Dog waste fine,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.82785,-1.513055556,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5821.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
869,IW,IW,19/06/2023,E01011642,IMG_5832,01/06/2023,RH_GLGW_13_01,RH_GLGW_13,,,1,2,5,3 mobile rewards app,three,0,,,,,,,,,,,,,,,,,,,,,0,53.82865278,-1.515211111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5832.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
870,IW,IW,19/06/2023,E01011642,IMG_5833,01/06/2023,RH_GLGW_14_01,RH_GLGW_14,,,1,2,5,3 mobile rewards app,three,0,,,,,,,,,,,,,,,,,,,,,0,53.82867778,-1.515275,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5833.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
871,IW,IW,16/06/2023,E01011642,IMG_5834,01/06/2023,RH_GLGW_15_01,RH_GLGW_15,,,14,2,5,Matilda (the musical),Rounday school,0,,,,,,,,,,,,,,,,,,,,,0,53.82871667,-1.515319444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5834.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
872,IW,IW,16/06/2023,E01011642,IMG_5835,01/06/2023,RH_GLGW_16_01,RH_GLGW_16,,,2,1,5,yournextbus,yournextbus,0,metro,,,,,,,,,,,,,,,,,,,,0,53.82909444,-1.515952778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5835.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
875,IW,IW,16/06/2023,E01011642,IMG_5838,01/06/2023,RH_GLGW_19_01,RH_GLGW_19,,,14,2,5,Chapel Allerton Runners,Chapel Allerton Runners,1,,,,,,,,,,,,,,,,,,,,,0,53.82912778,-1.519072222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5838.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
873,IW,IW,19/06/2023,E01011642,IMG_5836,01/06/2023,RH_GLGW_17_01,RH_GLGW_17,,,14,2,5,Comedy tickets,Really funny comedy,1,,,,,,,,,,,,,,,,,,,,,0,53.82882222,-1.519083333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5836.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
874,IW,IW,19/06/2023,E01011642,IMG_5837,01/06/2023,RH_GLGW_18_01,RH_GLGW_18,,,14,2,5,Skills assessment and tuition,Oakwood and Rounday Learning Centre,1,,,,,,,,,,,,,,,,,,,,,0,53.82883333,-1.519158333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd\IMG_5837.JPG,E01011642_Q4_GlehowLaneGledhowWoodRdWellHouseRd,E01011642,Q4,GlehowLaneGledhowWoodRdWellHouseRd
844,IW,IW,19/06/2023,E01011651,IMG_6539,15/06/2023,AL_BHWP_12_01,AL_BHWP_12,,,2,1,5,mcard mobile app,metro,0,metro,,,,,,,,,,,,,,,,,,,,0,53.84751944,-1.503044444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011651_Q3_BirchwoodHillWestParkDrRomanAve\IMG_6539.JPG,E01011651_Q3_BirchwoodHillWestParkDrRomanAve,E01011651,Q3,BirchwoodHillWestParkDrRomanAve
45,IW,IW,23/05/2023,E01011662,IMG_4989,18/05/2023,KS_FMTB_03_01,KS_FMTB_03,,,8,3,5,Home construction,Keepmoat Homes,1,Keepmoat Homes,,,,,,,,,,,,,,,,,,,,0,53.81651667,-1.475072222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011662_Q1_FoundryMillTerrBrooklands\IMG_4989.jpg,E01011662_Q1_FoundryMillTerrBrooklands,E01011662,Q1,FoundryMillTerrBrooklands
44,IW,IW,23/05/2023,E01011662,IMG_4986,18/05/2023,KS_FMTB_02_01,KS_FMTB_02,,,3,3,5,Home construction,Strata,1,Strata,,,,,,,,,,,,,,,,,,,,0,53.817925,-1.475144444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011662_Q1_FoundryMillTerrBrooklands\IMG_4986.jpg,E01011662_Q1_FoundryMillTerrBrooklands,E01011662,Q1,FoundryMillTerrBrooklands
43,IW,IW,23/05/2023,E01011662,IMG_4985,18/05/2023,KS_FMTB_01_01,KS_FMTB_01,,,3,3,5,Home construction,Keepmoat Homes,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.81625,-1.476505556,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011662_Q1_FoundryMillTerrBrooklands\IMG_4985.jpg,E01011662_Q1_FoundryMillTerrBrooklands,E01011662,Q1,FoundryMillTerrBrooklands
42,IW,IW,23/05/2023,E01011662,IMG_4984,18/05/2023,KS_FMTB_01_01,KS_FMTB_01,,,3,3,5,Getaway Girls,Getaway Girls,1,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.81620278,-1.476627778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011662_Q1_FoundryMillTerrBrooklands\IMG_4984.jpg,E01011662_Q1_FoundryMillTerrBrooklands,E01011662,Q1,FoundryMillTerrBrooklands
77,VJ,VJ,23/05/2023,E01011694,20230519_141316[1],19/05/2023,WW_BPSC_06_08,WW_BPSC_06,,,10,2,5,The WOW Barn Festival,Leds Year of Culture 2023,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8235588,-1.5801913,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141316[1].jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
78,VJ,VJ,23/05/2023,E01011694,20230519_141316[1],19/05/2023,WW_BPSC_06_09,WW_BPSC_06,,,10,2,5,Live at Leeds Festival,Live at Leeds Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8235588,-1.5801913,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141316[1].jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
79,VJ,VJ,23/05/2023,E01011694,20230519_141316[1],19/05/2023,WW_BPSC_06_10,WW_BPSC_06,,,10,2,5,Nile Rodgers & Chic (gig),Futuresound,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8235588,-1.5801913,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141316[1].jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
72,VJ,VJ,23/05/2023,E01011694,20230519_141346,19/05/2023,WW_BPSC_06_03,WW_BPSC_06,,,10,2,5,Meanwood Tavern,Meanwood Tavern,1,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8236941,-1.5802755,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141346.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
73,VJ,VJ,23/05/2023,E01011694,20230519_141346,19/05/2023,WW_BPSC_06_04,WW_BPSC_06,,,10,2,5,The Chats (gig),Leeds Beckett Student Union,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8236941,-1.5802755,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141346.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
74,VJ,VJ,23/05/2023,E01011694,20230519_141330,19/05/2023,WW_BPSC_06_05,WW_BPSC_06,,,10,2,5,Leeds Ball,Leeds University Union,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8236874,-1.5803141,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141330.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
75,VJ,VJ,23/05/2023,E01011694,20230519_141330,19/05/2023,WW_BPSC_06_06,WW_BPSC_06,,,10,2,5,Wish You Were Dead (play),Leeds Grand Theatre,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8236874,-1.5803141,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141330.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
76,VJ,VJ,23/05/2023,E01011694,20230519_141330,19/05/2023,WW_BPSC_06_07,WW_BPSC_06,,,10,2,5,Beat Herder (festival),Beat-Herder Festival,0,Street Sites,,,,,,,,,,,,,,,,,,,,0,53.8236874,-1.5803141,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141330.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
62,VJ,VJ,23/05/2023,E01011694,20230519_143902,19/05/2023,WW_BPSC_03_01,WW_BPSC_03,,,13,2,1,Peperoni pizza,Greggs,0,,0.85,https://thefoodxp.com/greggs-menu-prices/,g,172,172,https://www.greggs.co.uk/menu/product/pepperoni-pizza-1001171,1,https://www.greggs.co.uk/menu/product/pepperoni-pizza-1001171,19,7.1,3.2,340,358,0,13,0,14,1,1,0,53.8236201,-1.5803991,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_143902.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
68,VJ,VJ,23/05/2023,E01011694,20230519_141716,19/05/2023,WW_BPSC_05_05,WW_BPSC_05,,,1,2,1,Maltesers dark,Maltesers,0,,1.5,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,g,29.33,88,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,3,https://www.tesco.com/groceries/en-GB/products/311947717?sc_cmp=ppc*GHS+-+Grocery+-+New*MPX_PMAX_All_OT_All+Products_Online+Budget_1009392**311947717*&gclid=Cj0KCQjwjryjBhD0ARIsAMLvnF8_GRF5zZB80kynHVxNkZnMCImqf4pqZulGyvr8cvmmUYQpvfRlsnsaAtTsEALw_wcB&gclsrc=aw.ds,29,18,32,80,495,0,9.6,0,23,1,1,0,53.82404546,-1.580430978,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141716.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
69,VJ,VJ,23/05/2023,E01011694,20230519_141722,19/05/2023,WW_BPSC_05_06,WW_BPSC_05,,,1,2,5,Google Pixel 7 Pro,Vodafone,0,,,,,,,,,,,,,,,,,,,,,0,53.8240656,-1.5804495,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141722.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
67,VJ,VJ,23/05/2023,E01011694,20230519_141731,19/05/2023,WW_BPSC_05_04,WW_BPSC_05,,,1,2,3,Jack Daniel's and Coca Cola pre-mixed can,Jack Daniels,0,,,,,,,,,,,,,,,,,,,,,0,53.8241059,-1.580489314,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141731.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
66,VJ,VJ,23/05/2023,E01011694,20230519_141741,19/05/2023,WW_BPSC_05_03,WW_BPSC_05,,,1,2,5,MacMillan Cancer Support,MacMillan Cancer Support,1,,,,,,,,,,,,,,,,,,,,,0,53.8240861,-1.5804925,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141741.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
64,VJ,VJ,23/05/2023,E01011694,20230519_141801,19/05/2023,WW_BPSC_05_01,WW_BPSC_05,,,1,2,5,B&Q,B&Q,1,,,,,,,,,,,,,,,,,,,,,0,53.8241158,-1.5805057,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141801.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
65,VJ,VJ,23/05/2023,E01011694,20230519_141755,19/05/2023,WW_BPSC_05_02,WW_BPSC_05,,,1,2,5,British Gas,British Gas,1,,,,,,,,,,,,,,,,,,,,,0,53.8240954,-1.5805141,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141755.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
63,VJ,VJ,23/05/2023,E01011694,20230519_141822,19/05/2023,WW_BPSC_04_01,WW_BPSC_04,,,1,2,1,Burger King Cheeseburger,Burger King,0,Clear Channel,1.49,https://www.burgerking.co.uk/menu/section-a9b236a6-3898-4070-9c3b-d5396dd96590,g,118,118,"FPS book, burgerking cheeseburger pg 54",2,https://www.burgerking.co.uk/menu/item-item_1854,10.7,4.8,5,560,247.4,0,13.8,0,14,1,1,0,53.8241258,-1.5805681,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011694_Q5_BeckettsParksStChads\20230519_141822.jpg,E01011694_Q5_BeckettsParksStChads,E01011694,Q5,BeckettsParksStChads
699,IW,IW,12/06/2023,E01011726,IMG_6245,07/06/2023,FW_GLTD_11_01,FW_GLTD_11,,,14,1,5,Community library,Leeds City Council,0,Leeds City Council,,,,,,,,,,,,,,,,,,,,0,53.78666389,-1.618538889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011726_Q2_GambleLaneTongDriveStonecliffesHallLane\IMG_6245.JPG,E01011726_Q2_GambleLaneTongDriveStonecliffesHallLane,E01011726,Q2,GambleLaneTongDriveStonecliffesHallLane
685,IW,IW,12/06/2023,E01011726,IMG_6232,07/06/2023,FW_GLTD_01_01,FW_GLTD_01,,,6,2,5,Plastering,Leeds plastering contractors,1,,,,,,,,,,,,,,,,,,,,,0,53.78805278,-1.620013889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011726_Q2_GambleLaneTongDriveStonecliffesHallLane\IMG_6232.JPG,E01011726_Q2_GambleLaneTongDriveStonecliffesHallLane,E01011726,Q2,GambleLaneTongDriveStonecliffesHallLane
